# Wave	Vel	NormFlux	NormErr	Flux	Error	Continuum
1320.6294	49211.01	0.9709	0.1178	4.9736e-15	6.0361e-16	5.1225e-15
1320.6593	49218.91	1.0657	0.1243	5.4570e-15	6.3668e-16	5.1209e-15
1320.6892	49226.82	1.1042	0.1264	5.6527e-15	6.4712e-16	5.1192e-15
1320.7191	49234.72	1.0726	0.1238	5.4893e-15	6.3333e-16	5.1175e-15
1320.7490	49242.63	1.0027	0.1203	5.1296e-15	6.1527e-16	5.1158e-15
1320.7789	49250.53	1.0720	0.1244	5.4826e-15	6.3625e-16	5.1142e-15
1320.8089	49258.44	1.1104	0.1261	5.6771e-15	6.4472e-16	5.1125e-15
1320.8388	49266.34	1.1165	0.1273	5.7063e-15	6.5045e-16	5.1108e-15
1320.8687	49274.24	0.7966	0.1078	4.0702e-15	5.5093e-16	5.1092e-15
1320.8986	49282.15	1.0202	0.1211	5.2105e-15	6.1876e-16	5.1075e-15
1320.9285	49290.05	0.9921	0.1195	5.0656e-15	6.1037e-16	5.1058e-15
1320.9584	49297.96	1.1295	0.1283	5.7653e-15	6.5480e-16	5.1042e-15
1320.9883	49305.86	0.8607	0.1119	4.3915e-15	5.7078e-16	5.1025e-15
1321.0182	49313.77	0.8216	0.1111	4.1910e-15	5.6694e-16	5.1008e-15
1321.0481	49321.67	1.0949	0.1264	5.5831e-15	6.4435e-16	5.0992e-15
1321.0781	49329.58	1.0199	0.1213	5.1988e-15	6.1808e-16	5.0975e-15
1321.1080	49337.48	1.1026	0.1258	5.6184e-15	6.4125e-16	5.0959e-15
1321.1379	49345.38	0.9461	0.1172	4.8195e-15	5.9685e-16	5.0942e-15
1321.1678	49353.29	1.2686	0.1348	6.4606e-15	6.8663e-16	5.0925e-15
1321.1977	49361.19	1.0891	0.1280	5.5444e-15	6.5142e-16	5.0909e-15
1321.2276	49369.10	0.7874	0.1081	4.0074e-15	5.4991e-16	5.0892e-15
1321.2575	49377.00	0.9576	0.1175	4.8718e-15	5.9766e-16	5.0876e-15
1321.2874	49384.91	0.9534	0.1172	4.8492e-15	5.9623e-16	5.0859e-15
1321.3173	49392.81	1.0413	0.1226	5.2941e-15	6.2337e-16	5.0843e-15
1321.3472	49400.71	1.0764	0.1245	5.4709e-15	6.3280e-16	5.0826e-15
1321.3772	49408.62	0.9497	0.1172	4.8254e-15	5.9565e-16	5.0810e-15
1321.4071	49416.52	1.1625	0.1298	5.9047e-15	6.5919e-16	5.0794e-15
1321.4370	49424.43	0.9701	0.1183	4.9260e-15	6.0088e-16	5.0777e-15
1321.4669	49432.33	1.0534	0.1252	5.3472e-15	6.3570e-16	5.0761e-15
1321.4968	49440.24	0.9263	0.1183	4.7004e-15	6.0034e-16	5.0744e-15
1321.5267	49448.14	0.7484	0.1045	3.7966e-15	5.3035e-16	5.0728e-15
1321.5566	49456.04	1.1673	0.1297	5.9194e-15	6.5750e-16	5.0712e-15
1321.5865	49463.95	1.0529	0.1239	5.3376e-15	6.2819e-16	5.0696e-15
1321.6164	49471.85	1.0729	0.1248	5.4373e-15	6.3261e-16	5.0679e-15
1321.6463	49479.76	0.9682	0.1191	4.9054e-15	6.0328e-16	5.0663e-15
1321.6762	49487.66	1.0627	0.1248	5.3822e-15	6.3217e-16	5.0647e-15
1321.7062	49495.57	0.9851	0.1195	4.9877e-15	6.0499e-16	5.0631e-15
1321.7361	49503.47	0.9618	0.1182	4.8680e-15	5.9848e-16	5.0615e-15
1321.7660	49511.37	0.9305	0.1175	4.7082e-15	5.9432e-16	5.0599e-15
1321.7959	49519.28	0.8387	0.1109	4.2422e-15	5.6117e-16	5.0583e-15
1321.8258	49527.18	0.8722	0.1133	4.4106e-15	5.7284e-16	5.0567e-15
1321.8557	49535.09	1.0337	0.1224	5.2252e-15	6.1889e-16	5.0551e-15
1321.8856	49542.99	1.0598	0.1258	5.3555e-15	6.3573e-16	5.0535e-15
1321.9155	49550.90	1.1589	0.1295	5.8546e-15	6.5427e-16	5.0519e-15
1321.9454	49558.80	0.9996	0.1206	5.0485e-15	6.0915e-16	5.0503e-15
1321.9753	49566.71	0.9654	0.1184	4.8742e-15	5.9785e-16	5.0488e-15
1322.0053	49574.61	0.9329	0.1165	4.7083e-15	5.8800e-16	5.0472e-15
1322.0352	49582.51	0.8562	0.1118	4.3202e-15	5.6391e-16	5.0456e-15
1322.0651	49590.42	1.0150	0.1220	5.1196e-15	6.1520e-16	5.0440e-15
1322.0950	49598.32	1.2403	0.1341	6.2542e-15	6.7598e-16	5.0425e-15
1322.1249	49606.23	0.9586	0.1182	4.8322e-15	5.9559e-16	5.0409e-15
1322.1548	49614.13	0.9860	0.1202	4.9686e-15	6.0564e-16	5.0394e-15
1322.1847	49622.04	0.9351	0.1168	4.7107e-15	5.8822e-16	5.0378e-15
1322.2146	49629.94	0.9570	0.1183	4.8197e-15	5.9583e-16	5.0363e-15
1322.2445	49637.84	0.8677	0.1128	4.3686e-15	5.6788e-16	5.0348e-15
1322.2744	49645.75	1.0420	0.1262	5.2449e-15	6.3521e-16	5.0332e-15
1322.3044	49653.65	0.8356	0.1106	4.2046e-15	5.5674e-16	5.0317e-15
1322.3343	49661.56	1.0297	0.1226	5.1794e-15	6.1658e-16	5.0302e-15
1322.3642	49669.46	1.0560	0.1246	5.3105e-15	6.2640e-16	5.0287e-15
1322.3941	49677.37	0.9889	0.1202	4.9716e-15	6.0438e-16	5.0272e-15
1322.4240	49685.27	1.0688	0.1274	5.3716e-15	6.4017e-16	5.0257e-15
1322.4539	49693.17	0.9758	0.1197	4.9027e-15	6.0143e-16	5.0242e-15
1322.4838	49701.08	1.0107	0.1216	5.0765e-15	6.1064e-16	5.0227e-15
1322.5137	49708.98	0.8771	0.1145	4.4044e-15	5.7490e-16	5.0212e-15
1322.5436	49716.89	0.9447	0.1177	4.7422e-15	5.9084e-16	5.0198e-15
1322.5736	49724.79	1.2176	0.1351	6.1102e-15	6.7777e-16	5.0183e-15
1322.6035	49732.70	1.1554	0.1320	5.7966e-15	6.6202e-16	5.0168e-15
1322.6334	49740.60	0.9911	0.1206	4.9705e-15	6.0476e-16	5.0154e-15
1322.6633	49748.50	1.0365	0.1245	5.1970e-15	6.2430e-16	5.0139e-15
1322.6932	49756.41	0.7581	0.1062	3.8001e-15	5.3212e-16	5.0125e-15
1322.7231	49764.31	0.8448	0.1117	4.2333e-15	5.5963e-16	5.0110e-15
1322.7530	49772.22	0.9652	0.1193	4.8353e-15	5.9742e-16	5.0096e-15
1322.7829	49780.12	1.0018	0.1252	5.0171e-15	6.2709e-16	5.0082e-15
1322.8128	49788.03	1.0542	0.1244	5.2780e-15	6.2288e-16	5.0068e-15
1322.8427	49795.93	0.7836	0.1077	3.9224e-15	5.3884e-16	5.0054e-15
1322.8727	49803.83	0.9413	0.1189	4.7102e-15	5.9515e-16	5.0040e-15
1322.9026	49811.74	1.0381	0.1236	5.1932e-15	6.1823e-16	5.0026e-15
1322.9325	49819.64	1.1038	0.1274	5.5202e-15	6.3694e-16	5.0012e-15
1322.9624	49827.55	0.8641	0.1142	4.3202e-15	5.7123e-16	4.9998e-15
1322.9923	49835.45	1.0577	0.1247	5.2867e-15	6.2353e-16	4.9985e-15
1323.0222	49843.36	0.8738	0.1137	4.3667e-15	5.6836e-16	4.9971e-15
1323.0521	49851.26	0.8794	0.1140	4.3930e-15	5.6967e-16	4.9958e-15
1323.0820	49859.17	1.1070	0.1286	5.5286e-15	6.4236e-16	4.9944e-15
1323.1119	49867.07	1.0001	0.1217	4.9935e-15	6.0784e-16	4.9931e-15
1323.1418	49874.97	0.9573	0.1190	4.7784e-15	5.9388e-16	4.9918e-15
1323.1717	49882.88	1.2683	0.1369	6.3294e-15	6.8328e-16	4.9904e-15
1323.2017	49890.78	0.9409	0.1182	4.6941e-15	5.8971e-16	4.9891e-15
1323.2316	49898.69	1.1859	0.1321	5.9152e-15	6.5908e-16	4.9878e-15
1323.2615	49906.59	0.7586	0.1068	3.7827e-15	5.3274e-16	4.9865e-15
1323.2914	49914.50	0.8852	0.1161	4.4128e-15	5.7857e-16	4.9853e-15
1323.3213	49922.40	1.0844	0.1269	5.4044e-15	6.3228e-16	4.9840e-15
1323.3512	49930.30	0.8175	0.1103	4.0735e-15	5.4946e-16	4.9827e-15
1323.3811	49938.21	0.8511	0.1125	4.2398e-15	5.6031e-16	4.9815e-15
1323.4110	49946.11	1.0213	0.1272	5.0865e-15	6.3327e-16	4.9802e-15
1323.4409	49954.02	1.1151	0.1287	5.5520e-15	6.4080e-16	4.9790e-15
1323.4708	49961.92	1.0058	0.1234	5.0067e-15	6.1408e-16	4.9778e-15
1323.5008	49969.83	0.9040	0.1159	4.4988e-15	5.7689e-16	4.9765e-15
1323.5307	49977.73	1.1632	0.1333	5.7872e-15	6.6321e-16	4.9753e-15
1323.5606	49985.63	1.1556	0.1313	5.7483e-15	6.5328e-16	4.9741e-15
1323.5905	49993.54	0.9667	0.1204	4.8074e-15	5.9870e-16	4.9730e-15
1323.6204	50001.44	0.8938	0.1157	4.4438e-15	5.7538e-16	4.9718e-15
1323.6503	50009.35	1.0122	0.1240	5.0313e-15	6.1631e-16	4.9706e-15
1323.6802	50017.25	0.9865	0.1246	4.9021e-15	6.1943e-16	4.9695e-15
1323.7101	50025.16	1.2511	0.1362	6.2160e-15	6.7687e-16	4.9683e-15
1323.7400	50033.06	1.1074	0.1284	5.5005e-15	6.3783e-16	4.9672e-15
1323.7699	50040.96	1.0824	0.1271	5.3751e-15	6.3138e-16	4.9660e-15
1323.7999	50048.87	1.0622	0.1257	5.2736e-15	6.2428e-16	4.9649e-15
1323.8298	50056.77	1.0442	0.1249	5.1833e-15	6.1997e-16	4.9638e-15
1323.8597	50064.68	1.0313	0.1240	5.1180e-15	6.1536e-16	4.9627e-15
1323.8896	50072.58	1.0037	0.1230	4.9801e-15	6.1031e-16	4.9617e-15
1323.9195	50080.49	1.0655	0.1265	5.2853e-15	6.2735e-16	4.9606e-15
1323.9494	50088.39	0.9111	0.1167	4.5187e-15	5.7896e-16	4.9595e-15
1323.9793	50096.30	1.0187	0.1240	5.0513e-15	6.1502e-16	4.9585e-15
1324.0092	50104.20	0.8830	0.1156	4.3774e-15	5.7318e-16	4.9574e-15
1324.0391	50112.10	1.0407	0.1269	5.1583e-15	6.2898e-16	4.9564e-15
1324.0691	50120.01	1.0158	0.1247	5.0339e-15	6.1794e-16	4.9554e-15
1324.0990	50127.91	0.8652	0.1141	4.2868e-15	5.6538e-16	4.9544e-15
1324.1289	50135.82	0.8442	0.1148	4.1817e-15	5.6855e-16	4.9534e-15
1324.1588	50143.72	0.9258	0.1176	4.5848e-15	5.8249e-16	4.9524e-15
1324.1887	50151.63	0.8347	0.1118	4.1329e-15	5.5382e-16	4.9515e-15
1324.2186	50159.53	1.1465	0.1315	5.6760e-15	6.5120e-16	4.9505e-15
1324.2485	50167.43	0.9453	0.1190	4.6789e-15	5.8903e-16	4.9496e-15
1324.2784	50175.34	1.2228	0.1375	6.0511e-15	6.8066e-16	4.9487e-15
1324.3083	50183.24	0.9551	0.1210	4.7257e-15	5.9867e-16	4.9478e-15
1324.3382	50191.15	0.8171	0.1109	4.0422e-15	5.4883e-16	4.9469e-15
1324.3682	50199.05	0.8729	0.1146	4.3175e-15	5.6683e-16	4.9460e-15
1324.3981	50206.96	1.1083	0.1289	5.4806e-15	6.3721e-16	4.9451e-15
1324.4280	50214.86	1.0709	0.1271	5.2949e-15	6.2832e-16	4.9442e-15
1324.4579	50222.76	1.0033	0.1226	4.9597e-15	6.0608e-16	4.9434e-15
1324.4878	50230.67	0.9133	0.1171	4.5142e-15	5.7862e-16	4.9425e-15
1324.5177	50238.57	1.0316	0.1242	5.0976e-15	6.1395e-16	4.9417e-15
1324.5476	50246.48	0.9227	0.1179	4.5591e-15	5.8262e-16	4.9409e-15
1324.5775	50254.38	1.0606	0.1263	5.2395e-15	6.2377e-16	4.9401e-15
1324.6074	50262.29	0.9404	0.1200	4.6452e-15	5.9278e-16	4.9393e-15
1324.6373	50270.19	1.0092	0.1232	4.9840e-15	6.0831e-16	4.9385e-15
1324.6672	50278.09	1.1550	0.1324	5.7030e-15	6.5382e-16	4.9378e-15
1324.6972	50286.00	1.2219	0.1367	6.0325e-15	6.7489e-16	4.9371e-15
1324.7271	50293.90	0.9689	0.1226	4.7827e-15	6.0530e-16	4.9363e-15
1324.7570	50301.81	1.2254	0.1373	6.0483e-15	6.7768e-16	4.9356e-15
1324.7869	50309.71	1.1502	0.1312	5.6761e-15	6.4763e-16	4.9349e-15
1324.8168	50317.62	1.2023	0.1343	5.9324e-15	6.6264e-16	4.9342e-15
1324.8467	50325.52	0.9456	0.1193	4.6652e-15	5.8836e-16	4.9336e-15
1324.8766	50333.43	1.0655	0.1264	5.2561e-15	6.2362e-16	4.9329e-15
1324.9065	50341.33	0.7858	0.1105	3.8757e-15	5.4510e-16	4.9323e-15
1324.9364	50349.23	1.1306	0.1304	5.5758e-15	6.4287e-16	4.9316e-15
1324.9663	50357.14	0.8756	0.1167	4.3175e-15	5.7525e-16	4.9310e-15
1324.9963	50365.04	1.0525	0.1258	5.1893e-15	6.2041e-16	4.9304e-15
1325.0262	50372.95	1.0019	0.1248	4.9391e-15	6.1541e-16	4.9298e-15
1325.0561	50380.85	0.9882	0.1227	4.8713e-15	6.0493e-16	4.9293e-15
1325.0860	50388.76	0.9429	0.1193	4.6473e-15	5.8819e-16	4.9287e-15
1325.1159	50396.66	1.0955	0.1298	5.3987e-15	6.3963e-16	4.9282e-15
1325.1458	50404.56	1.0101	0.1232	4.9777e-15	6.0687e-16	4.9277e-15
1325.1757	50412.47	1.0884	0.1281	5.3626e-15	6.3135e-16	4.9272e-15
1325.2056	50420.37	1.0015	0.1227	4.9342e-15	6.0438e-16	4.9267e-15
1325.2355	50428.28	0.9586	0.1221	4.7221e-15	6.0171e-16	4.9262e-15
1325.2654	50436.18	1.0046	0.1229	4.9483e-15	6.0549e-16	4.9257e-15
1325.2954	50444.09	1.2058	0.1344	5.9391e-15	6.6192e-16	4.9253e-15
1325.3253	50451.99	0.9432	0.1194	4.6451e-15	5.8805e-16	4.9249e-15
1325.3552	50459.89	0.9885	0.1222	4.8680e-15	6.0181e-16	4.9245e-15
1325.3851	50467.80	0.9839	0.1224	4.8446e-15	6.0259e-16	4.9241e-15
1325.4150	50475.70	1.1663	0.1323	5.7425e-15	6.5124e-16	4.9237e-15
1325.4449	50483.61	1.0537	0.1261	5.1875e-15	6.2071e-16	4.9233e-15
1325.4748	50491.51	0.9434	0.1223	4.6442e-15	6.0205e-16	4.9230e-15
1325.5047	50499.42	0.9675	0.1226	4.7628e-15	6.0356e-16	4.9227e-15
1325.5346	50507.32	0.9801	0.1257	4.8245e-15	6.1878e-16	4.9223e-15
1325.5646	50515.22	1.0378	0.1258	5.1082e-15	6.1912e-16	4.9221e-15
1325.5945	50523.13	0.9210	0.1186	4.5331e-15	5.8350e-16	4.9218e-15
1325.6244	50531.03	1.0788	0.1320	5.3091e-15	6.4942e-16	4.9215e-15
1325.6543	50538.94	1.0508	0.1268	5.1712e-15	6.2385e-16	4.9213e-15
1325.6842	50546.84	1.0227	0.1247	5.0328e-15	6.1346e-16	4.9211e-15
1325.7141	50554.75	1.2535	0.1371	6.1683e-15	6.7449e-16	4.9209e-15
1325.7440	50562.65	0.8717	0.1162	4.2896e-15	5.7197e-16	4.9207e-15
1325.7739	50570.56	1.0820	0.1276	5.3241e-15	6.2762e-16	4.9205e-15
1325.8038	50578.46	0.7863	0.1097	3.8690e-15	5.3955e-16	4.9203e-15
1325.8337	50586.36	1.0848	0.1295	5.3374e-15	6.3705e-16	4.9202e-15
1325.8637	50594.27	1.0508	0.1261	5.1699e-15	6.2027e-16	4.9201e-15
1325.8936	50602.17	0.9551	0.1211	4.6990e-15	5.9595e-16	4.9200e-15
1325.9235	50610.08	1.2327	0.1360	6.0648e-15	6.6922e-16	4.9199e-15
1325.9534	50617.98	1.0456	0.1267	5.1442e-15	6.2341e-16	4.9198e-15
1325.9833	50625.89	1.0592	0.1267	5.2112e-15	6.2323e-16	4.9198e-15
1326.0132	50633.79	0.8588	0.1142	4.2251e-15	5.6205e-16	4.9198e-15
1326.0431	50641.69	0.9272	0.1184	4.5614e-15	5.8228e-16	4.9198e-15
1326.0730	50649.60	0.8529	0.1148	4.1959e-15	5.6479e-16	4.9198e-15
1326.1029	50657.50	0.7802	0.1091	3.8385e-15	5.3686e-16	4.9198e-15
1326.1328	50665.41	1.1752	0.1333	5.7819e-15	6.5561e-16	4.9199e-15
1326.1627	50673.31	0.7845	0.1091	3.8595e-15	5.3660e-16	4.9199e-15
1326.1927	50681.22	1.0064	0.1232	4.9517e-15	6.0598e-16	4.9200e-15
1326.2226	50689.12	0.9354	0.1190	4.6025e-15	5.8531e-16	4.9201e-15
1326.2525	50697.02	0.9355	0.1192	4.6029e-15	5.8660e-16	4.9202e-15
1326.2824	50704.93	0.9986	0.1249	4.9134e-15	6.1473e-16	4.9204e-15
1326.3123	50712.83	0.9520	0.1202	4.6844e-15	5.9169e-16	4.9206e-15
1326.3422	50720.74	0.9124	0.1180	4.4895e-15	5.8061e-16	4.9207e-15
1326.3721	50728.64	1.0446	0.1269	5.1405e-15	6.2429e-16	4.9209e-15
1326.4020	50736.55	1.0460	0.1257	5.1474e-15	6.1855e-16	4.9212e-15
1326.4319	50744.45	1.1007	0.1293	5.4168e-15	6.3641e-16	4.9214e-15
1326.4618	50752.35	1.1779	0.1332	5.7973e-15	6.5544e-16	4.9217e-15
1326.4918	50760.26	0.9246	0.1197	4.5509e-15	5.8897e-16	4.9220e-15
1326.5217	50768.16	1.1169	0.1298	5.4976e-15	6.3878e-16	4.9223e-15
1326.5516	50776.07	1.1020	0.1314	5.4245e-15	6.4686e-16	4.9226e-15
1326.5815	50783.97	1.1193	0.1304	5.5101e-15	6.4186e-16	4.9229e-15
1326.6114	50791.88	0.8744	0.1152	4.3051e-15	5.6700e-16	4.9233e-15
1326.6413	50799.78	1.0748	0.1274	5.2918e-15	6.2735e-16	4.9237e-15
1326.6712	50807.69	1.1203	0.1301	5.5162e-15	6.4038e-16	4.9241e-15
1326.7011	50815.59	0.8736	0.1151	4.3022e-15	5.6688e-16	4.9245e-15
1326.7310	50823.49	1.0740	0.1281	5.2893e-15	6.3090e-16	4.9250e-15
1326.7610	50831.40	1.0255	0.1246	5.0511e-15	6.1368e-16	4.9255e-15
1326.7909	50839.30	1.0153	0.1240	5.0012e-15	6.1065e-16	4.9259e-15
1326.8208	50847.21	1.0040	0.1232	4.9462e-15	6.0695e-16	4.9265e-15
1326.8507	50855.11	0.9274	0.1197	4.5692e-15	5.8990e-16	4.9270e-15
1326.8806	50863.02	0.9625	0.1209	4.7425e-15	5.9588e-16	4.9276e-15
1326.9105	50870.92	0.9268	0.1193	4.5675e-15	5.8812e-16	4.9281e-15
1326.9404	50878.82	0.8500	0.1139	4.1894e-15	5.6126e-16	4.9287e-15
1326.9703	50886.73	0.8302	0.1123	4.0922e-15	5.5347e-16	4.9294e-15
1327.0002	50894.63	0.8124	0.1112	4.0049e-15	5.4809e-16	4.9300e-15
1327.0301	50902.54	0.9406	0.1204	4.6379e-15	5.9386e-16	4.9307e-15
1327.0601	50910.44	0.6801	0.1020	3.3538e-15	5.0289e-16	4.9314e-15
1327.0900	50918.35	0.7630	0.1103	3.7630e-15	5.4381e-16	4.9321e-15
1327.1199	50926.25	0.7844	0.1093	3.8693e-15	5.3905e-16	4.9328e-15
1327.1498	50934.15	0.7377	0.1073	3.6394e-15	5.2956e-16	4.9336e-15
1327.1797	50942.06	0.7861	0.1114	3.8791e-15	5.4972e-16	4.9343e-15
1327.2096	50949.96	0.7869	0.1128	3.8834e-15	5.5677e-16	4.9351e-15
1327.2395	50957.87	0.7935	0.1113	3.9169e-15	5.4919e-16	4.9360e-15
1327.2694	50965.77	0.6727	0.1042	3.3212e-15	5.1421e-16	4.9368e-15
1327.2993	50973.68	1.0145	0.1238	5.0091e-15	6.1151e-16	4.9377e-15
1327.3292	50981.58	0.9046	0.1171	4.4672e-15	5.7825e-16	4.9386e-15
1327.3591	50989.48	0.9979	0.1229	4.9290e-15	6.0709e-16	4.9395e-15
1327.3891	50997.39	0.9253	0.1184	4.5712e-15	5.8473e-16	4.9404e-15
1327.4190	51005.29	0.8732	0.1171	4.3149e-15	5.7846e-16	4.9414e-15
1327.4489	51013.20	0.9434	0.1195	4.6627e-15	5.9081e-16	4.9423e-15
1327.4788	51021.10	1.1393	0.1309	5.6318e-15	6.4731e-16	4.9433e-15
1327.5087	51029.01	0.9338	0.1188	4.6171e-15	5.8762e-16	4.9443e-15
1327.5386	51036.91	0.8526	0.1140	4.2166e-15	5.6388e-16	4.9453e-15
1327.5685	51044.82	0.9850	0.1224	4.8721e-15	6.0524e-16	4.9464e-15
1327.5984	51052.72	0.8707	0.1148	4.3076e-15	5.6802e-16	4.9474e-15
1327.6283	51060.62	1.0278	0.1248	5.0863e-15	6.1735e-16	4.9485e-15
1327.6582	51068.53	1.0112	0.1239	5.0052e-15	6.1327e-16	4.9496e-15
1327.6882	51076.43	0.9989	0.1228	4.9455e-15	6.0778e-16	4.9507e-15
1327.7181	51084.34	1.2401	0.1365	6.1409e-15	6.7612e-16	4.9518e-15
1327.7480	51092.24	1.2920	0.1393	6.3991e-15	6.8993e-16	4.9530e-15
1327.7779	51100.15	1.2114	0.1349	6.0016e-15	6.6820e-16	4.9541e-15
1327.8078	51108.05	1.0896	0.1313	5.3994e-15	6.5078e-16	4.9553e-15
1327.8377	51115.95	0.9081	0.1174	4.5012e-15	5.8173e-16	4.9565e-15
1327.8676	51123.86	0.9385	0.1204	4.6528e-15	5.9700e-16	4.9577e-15
1327.8975	51131.76	0.8655	0.1161	4.2921e-15	5.7588e-16	4.9589e-15
1327.9274	51139.67	0.8259	0.1130	4.0965e-15	5.6067e-16	4.9602e-15
1327.9573	51147.57	0.9688	0.1211	4.8067e-15	6.0060e-16	4.9615e-15
1327.9873	51155.48	1.0976	0.1287	5.4469e-15	6.3880e-16	4.9627e-15
1328.0172	51163.38	0.7821	0.1122	3.8822e-15	5.5685e-16	4.9640e-15
1328.0471	51171.28	0.8734	0.1150	4.3370e-15	5.7089e-16	4.9653e-15
1328.0770	51179.19	0.9872	0.1223	4.9033e-15	6.0734e-16	4.9666e-15
1328.1069	51187.09	0.9481	0.1206	4.7101e-15	5.9924e-16	4.9680e-15
1328.1368	51195.00	0.8849	0.1164	4.3976e-15	5.7853e-16	4.9693e-15
1328.1667	51202.90	1.1550	0.1316	5.7410e-15	6.5431e-16	4.9707e-15
1328.1966	51210.81	1.0596	0.1262	5.2686e-15	6.2761e-16	4.9721e-15
1328.2265	51218.71	1.2981	0.1399	6.4561e-15	6.9578e-16	4.9735e-15
1328.2565	51226.61	0.9163	0.1176	4.5583e-15	5.8506e-16	4.9749e-15
1328.2864	51234.52	0.9604	0.1206	4.7790e-15	6.0036e-16	4.9763e-15
1328.3163	51242.42	0.9929	0.1234	4.9426e-15	6.1440e-16	4.9778e-15
1328.3462	51250.33	1.0021	0.1240	4.9898e-15	6.1740e-16	4.9793e-15
1328.3761	51258.23	1.0357	0.1248	5.1584e-15	6.2180e-16	4.9807e-15
1328.4060	51266.14	1.0347	0.1252	5.1553e-15	6.2382e-16	4.9822e-15
1328.4359	51274.04	0.9474	0.1202	4.7215e-15	5.9910e-16	4.9837e-15
1328.4658	51281.95	1.0249	0.1243	5.1095e-15	6.1965e-16	4.9852e-15
1328.4957	51289.85	0.9372	0.1246	4.6734e-15	6.2147e-16	4.9868e-15
1328.5256	51297.75	0.9770	0.1220	4.8734e-15	6.0867e-16	4.9883e-15
1328.5556	51305.66	1.0262	0.1262	5.1207e-15	6.2978e-16	4.9899e-15
1328.5855	51313.56	0.8441	0.1148	4.2133e-15	5.7298e-16	4.9915e-15
1328.6154	51321.47	1.1815	0.1333	5.8992e-15	6.6554e-16	4.9930e-15
1328.6453	51329.37	0.9627	0.1200	4.8081e-15	5.9958e-16	4.9946e-15
1328.6752	51337.28	0.7959	0.1119	3.9768e-15	5.5898e-16	4.9963e-15
1328.7051	51345.18	1.0529	0.1256	5.2620e-15	6.2787e-16	4.9979e-15
1328.7350	51353.08	1.1576	0.1313	5.7874e-15	6.5659e-16	4.9995e-15
1328.7649	51360.99	0.8264	0.1117	4.1327e-15	5.5859e-16	5.0012e-15
1328.7948	51368.89	0.9423	0.1188	4.7144e-15	5.9431e-16	5.0028e-15
1328.8247	51376.80	1.0270	0.1243	5.1394e-15	6.2187e-16	5.0045e-15
1328.8546	51384.70	0.9056	0.1164	4.5336e-15	5.8265e-16	5.0062e-15
1328.8846	51392.61	1.0654	0.1260	5.3356e-15	6.3087e-16	5.0079e-15
1328.9145	51400.51	0.9152	0.1171	4.5847e-15	5.8648e-16	5.0096e-15
1328.9444	51408.41	1.1755	0.1322	5.8907e-15	6.6265e-16	5.0114e-15
1328.9743	51416.32	1.0150	0.1237	5.0881e-15	6.2014e-16	5.0131e-15
1329.0042	51424.22	0.9146	0.1176	4.5865e-15	5.8960e-16	5.0149e-15
1329.0341	51432.13	1.1198	0.1298	5.6176e-15	6.5111e-16	5.0166e-15
1329.0640	51440.03	1.0519	0.1251	5.2789e-15	6.2805e-16	5.0184e-15
1329.0939	51447.94	1.4314	0.1462	7.1862e-15	7.3412e-16	5.0202e-15
1329.1238	51455.84	1.0432	0.1248	5.2390e-15	6.2696e-16	5.0220e-15
1329.1537	51463.74	1.1128	0.1295	5.5904e-15	6.5065e-16	5.0238e-15
1329.1837	51471.65	0.9933	0.1217	4.9920e-15	6.1169e-16	5.0256e-15
1329.2136	51479.55	1.0813	0.1270	5.4361e-15	6.3825e-16	5.0275e-15
1329.2435	51487.46	0.8796	0.1152	4.4238e-15	5.7923e-16	5.0293e-15
1329.2734	51495.36	1.0515	0.1250	5.2903e-15	6.2913e-16	5.0312e-15
1329.3033	51503.27	0.9646	0.1213	4.8547e-15	6.1048e-16	5.0331e-15
1329.3332	51511.17	0.9097	0.1163	4.5800e-15	5.8581e-16	5.0349e-15
1329.3631	51519.08	1.1333	0.1297	5.7082e-15	6.5323e-16	5.0368e-15
1329.3930	51526.98	0.7960	0.1091	4.0110e-15	5.4967e-16	5.0387e-15
1329.4229	51534.88	0.9196	0.1172	4.6352e-15	5.9091e-16	5.0406e-15
1329.4528	51542.79	1.0169	0.1240	5.1278e-15	6.2537e-16	5.0426e-15
1329.4828	51550.69	0.9457	0.1186	4.7703e-15	5.9808e-16	5.0445e-15
1329.5127	51558.60	1.0101	0.1224	5.0973e-15	6.1781e-16	5.0464e-15
1329.5426	51566.50	1.0126	0.1226	5.1122e-15	6.1881e-16	5.0484e-15
1329.5725	51574.41	0.9891	0.1221	4.9955e-15	6.1683e-16	5.0503e-15
1329.6024	51582.31	1.1761	0.1353	5.9421e-15	6.8337e-16	5.0523e-15
1329.6323	51590.21	1.0991	0.1282	5.5551e-15	6.4786e-16	5.0543e-15
1329.6622	51598.12	0.9275	0.1178	4.6899e-15	5.9575e-16	5.0563e-15
1329.6921	51606.02	1.1759	0.1321	5.9479e-15	6.6806e-16	5.0583e-15
1329.7220	51613.93	1.0866	0.1267	5.4986e-15	6.4123e-16	5.0603e-15
1329.7520	51621.83	0.9276	0.1174	4.6957e-15	5.9429e-16	5.0623e-15
1329.7819	51629.74	1.1323	0.1293	5.7345e-15	6.5480e-16	5.0643e-15
1329.8118	51637.64	1.0598	0.1254	5.3695e-15	6.3555e-16	5.0664e-15
1329.8417	51645.54	1.2261	0.1345	6.2145e-15	6.8156e-16	5.0684e-15
1329.8716	51653.45	0.9903	0.1210	5.0211e-15	6.1373e-16	5.0705e-15
