# Wave	Vel	NormFlux	NormErr	Flux	Error	Continuum
1323.3044	49917.92	0.9476	0.1331	3.7320e-15	5.2415e-16	3.9385e-15
1323.3343	49925.83	1.0521	0.1396	4.1471e-15	5.5027e-16	3.9415e-15
1323.3642	49933.73	1.0356	0.1384	4.0845e-15	5.4591e-16	3.9442e-15
1323.3941	49941.64	0.8525	0.1259	3.3644e-15	4.9692e-16	3.9466e-15
1323.4240	49949.54	1.1452	0.1463	4.5219e-15	5.7758e-16	3.9486e-15
1323.4539	49957.44	1.0271	0.1378	4.0574e-15	5.4417e-16	3.9503e-15
1323.4838	49965.35	1.0255	0.1377	4.0523e-15	5.4423e-16	3.9516e-15
1323.5137	49973.25	0.9652	0.1338	3.8151e-15	5.2897e-16	3.9525e-15
1323.5436	49981.16	0.9441	0.1387	3.7321e-15	5.4830e-16	3.9531e-15
1323.5736	49989.06	1.0717	0.1418	4.2370e-15	5.6066e-16	3.9535e-15
1323.6035	49996.97	1.0701	0.1406	4.2309e-15	5.5589e-16	3.9538e-15
1323.6334	50004.87	0.9800	0.1355	3.8749e-15	5.3567e-16	3.9539e-15
1323.6633	50012.78	0.8722	0.1269	3.4486e-15	5.0191e-16	3.9539e-15
1323.6932	50020.68	0.7755	0.1204	3.0661e-15	4.7615e-16	3.9538e-15
1323.7231	50028.58	1.3395	0.1571	5.2955e-15	6.2115e-16	3.9535e-15
1323.7530	50036.49	1.0366	0.1387	4.0976e-15	5.4810e-16	3.9530e-15
1323.7829	50044.39	0.7538	0.1197	2.9794e-15	4.7309e-16	3.9525e-15
1323.8128	50052.30	0.7301	0.1215	2.8854e-15	4.8019e-16	3.9518e-15
1323.8427	50060.20	0.5743	0.1081	2.2691e-15	4.2723e-16	3.9510e-15
1323.8727	50068.11	0.6270	0.1102	2.4767e-15	4.3536e-16	3.9501e-15
1323.9026	50076.01	0.4446	0.0930	1.7558e-15	3.6707e-16	3.9491e-15
1323.9325	50083.91	0.5764	0.1074	2.2756e-15	4.2399e-16	3.9479e-15
1323.9624	50091.82	0.5115	0.0996	2.0188e-15	3.9304e-16	3.9467e-15
1323.9923	50099.72	0.6755	0.1146	2.6652e-15	4.5231e-16	3.9454e-15
1324.0222	50107.63	0.6001	0.1083	2.3666e-15	4.2716e-16	3.9439e-15
1324.0521	50115.53	0.5635	0.1039	2.2217e-15	4.0980e-16	3.9424e-15
1324.0820	50123.44	0.5945	0.1093	2.3429e-15	4.3079e-16	3.9408e-15
1324.1119	50131.34	0.6017	0.1074	2.3703e-15	4.2315e-16	3.9391e-15
1324.1418	50139.24	0.9396	0.1381	3.6996e-15	5.4377e-16	3.9373e-15
1324.1717	50147.15	0.8718	0.1299	3.4307e-15	5.1105e-16	3.9354e-15
1324.2017	50155.05	0.8357	0.1258	3.2872e-15	4.9464e-16	3.9334e-15
1324.2316	50162.96	0.7366	0.1174	2.8960e-15	4.6149e-16	3.9314e-15
1324.2615	50170.86	0.9067	0.1307	3.5626e-15	5.1345e-16	3.9293e-15
1324.2914	50178.77	0.9672	0.1366	3.7984e-15	5.3661e-16	3.9272e-15
1324.3213	50186.67	0.7890	0.1225	3.0968e-15	4.8098e-16	3.9250e-15
1324.3512	50194.57	0.9706	0.1348	3.8073e-15	5.2867e-16	3.9227e-15
1324.3811	50202.48	1.0976	0.1431	4.3031e-15	5.6105e-16	3.9204e-15
1324.4110	50210.38	0.9297	0.1327	3.6426e-15	5.1983e-16	3.9180e-15
1324.4409	50218.29	1.0487	0.1403	4.1062e-15	5.4953e-16	3.9156e-15
1324.4708	50226.19	0.9548	0.1339	3.7361e-15	5.2401e-16	3.9131e-15
1324.5008	50234.10	0.9577	0.1343	3.7451e-15	5.2519e-16	3.9106e-15
1324.5307	50242.00	0.7337	0.1179	2.8673e-15	4.6078e-16	3.9081e-15
1324.5606	50249.91	0.8898	0.1295	3.4751e-15	5.0566e-16	3.9055e-15
1324.5905	50257.81	0.8228	0.1262	3.2114e-15	4.9262e-16	3.9029e-15
1324.6204	50265.71	0.8234	0.1248	3.2115e-15	4.8657e-16	3.9003e-15
1324.6503	50273.62	0.6345	0.1104	2.4730e-15	4.3032e-16	3.8976e-15
1324.6802	50281.52	0.7235	0.1208	2.8178e-15	4.7052e-16	3.8950e-15
1324.7101	50289.43	0.7762	0.1216	3.0213e-15	4.7339e-16	3.8923e-15
1324.7400	50297.33	0.7673	0.1207	2.9846e-15	4.6949e-16	3.8896e-15
1324.7699	50305.24	0.9976	0.1382	3.8776e-15	5.3734e-16	3.8869e-15
1324.7999	50313.14	0.9050	0.1311	3.5152e-15	5.0924e-16	3.8842e-15
1324.8298	50321.04	0.6728	0.1151	2.6117e-15	4.4679e-16	3.8815e-15
1324.8597	50328.95	0.8892	0.1301	3.4491e-15	5.0457e-16	3.8788e-15
1324.8896	50336.85	0.8676	0.1287	3.3629e-15	4.9878e-16	3.8761e-15
1324.9195	50344.76	0.7984	0.1264	3.0926e-15	4.8969e-16	3.8735e-15
1324.9494	50352.66	0.6668	0.1131	2.5812e-15	4.3790e-16	3.8708e-15
1324.9793	50360.57	0.6789	0.1143	2.6259e-15	4.4222e-16	3.8682e-15
1325.0092	50368.47	0.7405	0.1191	2.8625e-15	4.6030e-16	3.8656e-15
1325.0391	50376.37	0.7201	0.1177	2.7819e-15	4.5472e-16	3.8630e-15
1325.0691	50384.28	0.7094	0.1178	2.7385e-15	4.5463e-16	3.8604e-15
1325.0990	50392.18	0.4553	0.1036	1.7566e-15	3.9982e-16	3.8579e-15
1325.1289	50400.09	0.3295	0.0888	1.2705e-15	3.4249e-16	3.8554e-15
1325.1588	50407.99	0.4139	0.0936	1.5947e-15	3.6063e-16	3.8530e-15
1325.1887	50415.90	0.5713	0.1063	2.2000e-15	4.0931e-16	3.8506e-15
1325.2186	50423.80	0.3165	0.0872	1.2178e-15	3.3558e-16	3.8482e-15
1325.2485	50431.70	0.2881	0.0785	1.1079e-15	3.0183e-16	3.8459e-15
1325.2784	50439.61	0.3482	0.0838	1.3384e-15	3.2205e-16	3.8437e-15
1325.3083	50447.51	0.3018	0.0810	1.1593e-15	3.1108e-16	3.8415e-15
1325.3382	50455.42	0.2457	0.0724	9.4352e-16	2.7801e-16	3.8394e-15
1325.3682	50463.32	0.2441	0.0750	9.3663e-16	2.8799e-16	3.8373e-15
1325.3981	50471.23	0.2000	0.0657	7.6707e-16	2.5187e-16	3.8354e-15
1325.4280	50479.13	0.3513	0.0874	1.3467e-15	3.3516e-16	3.8335e-15
1325.4579	50487.04	0.3157	0.0818	1.2095e-15	3.1338e-16	3.8316e-15
1325.4878	50494.94	0.4490	0.0944	1.7197e-15	3.6170e-16	3.8299e-15
1325.5177	50502.84	0.4623	0.0963	1.7699e-15	3.6861e-16	3.8282e-15
1325.5476	50510.75	0.3927	0.0889	1.5027e-15	3.4033e-16	3.8266e-15
1325.5775	50518.65	0.6184	0.1101	2.3653e-15	4.2128e-16	3.8252e-15
1325.6074	50526.56	0.7349	0.1209	2.8100e-15	4.6244e-16	3.8238e-15
1325.6373	50534.46	0.8123	0.1258	3.1051e-15	4.8068e-16	3.8225e-15
1325.6672	50542.37	0.8988	0.1320	3.4347e-15	5.0427e-16	3.8213e-15
1325.6972	50550.27	0.9109	0.1331	3.4800e-15	5.0859e-16	3.8202e-15
1325.7271	50558.17	0.8893	0.1323	3.3966e-15	5.0547e-16	3.8193e-15
1325.7570	50566.08	1.0321	0.1411	3.9411e-15	5.3879e-16	3.8184e-15
1325.7869	50573.98	0.8866	0.1312	3.3848e-15	5.0074e-16	3.8177e-15
1325.8168	50581.89	0.9353	0.1346	3.5701e-15	5.1362e-16	3.8171e-15
1325.8467	50589.79	1.0711	0.1439	4.0881e-15	5.4915e-16	3.8166e-15
1325.8766	50597.70	1.0849	0.1445	4.1403e-15	5.5155e-16	3.8163e-15
1325.9065	50605.60	0.7811	0.1236	2.9807e-15	4.7184e-16	3.8160e-15
1325.9364	50613.50	1.0728	0.1438	4.0939e-15	5.4881e-16	3.8160e-15
1325.9663	50621.41	0.9170	0.1333	3.4992e-15	5.0850e-16	3.8160e-15
1325.9963	50629.31	0.9096	0.1327	3.4713e-15	5.0645e-16	3.8162e-15
1326.0262	50637.22	1.0431	0.1419	3.9812e-15	5.4169e-16	3.8166e-15
1326.0561	50645.12	1.0713	0.1478	4.0891e-15	5.6412e-16	3.8171e-15
1326.0860	50653.03	0.8792	0.1336	3.3567e-15	5.1010e-16	3.8177e-15
1326.1159	50660.93	1.1050	0.1503	4.2195e-15	5.7407e-16	3.8185e-15
1326.1458	50668.83	1.1303	0.1478	4.3170e-15	5.6446e-16	3.8195e-15
1326.1757	50676.74	1.0012	0.1418	3.8254e-15	5.4161e-16	3.8206e-15
1326.2056	50684.64	0.7708	0.1231	2.9461e-15	4.7053e-16	3.8220e-15
1326.2355	50692.55	0.8453	0.1318	3.2320e-15	5.0393e-16	3.8235e-15
1326.2654	50700.45	0.8494	0.1284	3.2490e-15	4.9107e-16	3.8251e-15
1326.2954	50708.36	0.9292	0.1357	3.5560e-15	5.1923e-16	3.8269e-15
1326.3253	50716.26	0.8513	0.1294	3.2594e-15	4.9558e-16	3.8289e-15
1326.3552	50724.17	1.0084	0.1398	3.8632e-15	5.3576e-16	3.8311e-15
1326.3851	50732.07	1.0823	0.1446	4.1490e-15	5.5432e-16	3.8333e-15
1326.4150	50739.97	0.7638	0.1221	2.9297e-15	4.6830e-16	3.8358e-15
1326.4449	50747.88	1.0580	0.1427	4.0611e-15	5.4754e-16	3.8383e-15
1326.4748	50755.78	1.0994	0.1451	4.2229e-15	5.5741e-16	3.8410e-15
1326.5047	50763.69	1.0623	0.1430	4.0834e-15	5.4972e-16	3.8439e-15
1326.5346	50771.59	1.0915	0.1463	4.1989e-15	5.6287e-16	3.8468e-15
1326.5646	50779.50	1.0476	0.1416	4.0332e-15	5.4507e-16	3.8499e-15
1326.5945	50787.40	1.0606	0.1424	4.0864e-15	5.4887e-16	3.8531e-15
1326.6244	50795.30	1.0120	0.1392	3.9027e-15	5.3666e-16	3.8563e-15
1326.6543	50803.21	0.8256	0.1264	3.1867e-15	4.8777e-16	3.8597e-15
1326.6842	50811.11	0.9984	0.1383	3.8569e-15	5.3409e-16	3.8632e-15
1326.7141	50819.02	1.0872	0.1478	4.2041e-15	5.7153e-16	3.8668e-15
1326.7440	50826.92	0.9513	0.1389	3.6822e-15	5.3766e-16	3.8705e-15
1326.7739	50834.83	1.0264	0.1416	3.9764e-15	5.4846e-16	3.8743e-15
1326.8038	50842.73	0.9950	0.1375	3.8587e-15	5.3342e-16	3.8781e-15
1326.8337	50850.63	1.0522	0.1413	4.0848e-15	5.4857e-16	3.8820e-15
1326.8637	50858.54	1.0545	0.1414	4.0978e-15	5.4936e-16	3.8860e-15
1326.8936	50866.44	1.0026	0.1387	3.9000e-15	5.3949e-16	3.8900e-15
1326.9235	50874.35	0.9553	0.1346	3.7201e-15	5.2420e-16	3.8941e-15
1326.9534	50882.25	0.9524	0.1364	3.7128e-15	5.3155e-16	3.8983e-15
1326.9833	50890.16	1.0090	0.1382	3.9374e-15	5.3950e-16	3.9025e-15
1327.0132	50898.06	1.1539	0.1483	4.5081e-15	5.7920e-16	3.9068e-15
1327.0431	50905.96	0.8200	0.1249	3.2070e-15	4.8833e-16	3.9110e-15
1327.0730	50913.87	1.0194	0.1427	3.9914e-15	5.5871e-16	3.9154e-15
1327.1029	50921.77	0.9022	0.1307	3.5365e-15	5.1228e-16	3.9197e-15
1327.1328	50929.68	1.0588	0.1410	4.1549e-15	5.5342e-16	3.9241e-15
1327.1627	50937.58	1.3424	0.1586	5.2738e-15	6.2292e-16	3.9285e-15
1327.1927	50945.49	0.8461	0.1267	3.3275e-15	4.9824e-16	3.9329e-15
1327.2226	50953.39	1.0242	0.1400	4.0328e-15	5.5136e-16	3.9374e-15
1327.2525	50961.30	0.9302	0.1325	3.6666e-15	5.2215e-16	3.9418e-15
1327.2824	50969.20	0.8065	0.1233	3.1828e-15	4.8667e-16	3.9462e-15
1327.3123	50977.10	0.9964	0.1366	3.9365e-15	5.3954e-16	3.9506e-15
1327.3422	50985.01	0.9925	0.1363	3.9254e-15	5.3903e-16	3.9551e-15
1327.3721	50992.91	0.9244	0.1351	3.6603e-15	5.3502e-16	3.9595e-15
1327.4020	51000.82	0.9333	0.1325	3.6994e-15	5.2540e-16	3.9638e-15
1327.4319	51008.72	0.8182	0.1271	3.2468e-15	5.0442e-16	3.9682e-15
1327.4618	51016.63	1.1056	0.1439	4.3922e-15	5.7146e-16	3.9725e-15
1327.4918	51024.53	1.2094	0.1496	4.8097e-15	5.9491e-16	3.9768e-15
1327.5217	51032.43	0.7474	0.1212	2.9753e-15	4.8241e-16	3.9811e-15
1327.5516	51040.34	1.2507	0.1521	4.9843e-15	6.0603e-16	3.9853e-15
1327.5815	51048.24	1.0644	0.1420	4.2464e-15	5.6668e-16	3.9894e-15
1327.6114	51056.15	1.1015	0.1433	4.3990e-15	5.7238e-16	3.9935e-15
1327.6413	51064.05	0.9333	0.1317	3.7310e-15	5.2652e-16	3.9976e-15
1327.6712	51071.96	1.0475	0.1392	4.1918e-15	5.5711e-16	4.0016e-15
1327.7011	51079.86	0.9163	0.1331	3.6702e-15	5.3319e-16	4.0055e-15
1327.7310	51087.76	0.9965	0.1362	3.9952e-15	5.4624e-16	4.0093e-15
1327.7610	51095.67	1.1056	0.1441	4.4369e-15	5.7811e-16	4.0131e-15
1327.7909	51103.57	0.9151	0.1307	3.6758e-15	5.2519e-16	4.0167e-15
1327.8208	51111.48	0.6965	0.1143	2.8002e-15	4.5957e-16	4.0203e-15
1327.8507	51119.38	0.9248	0.1307	3.7213e-15	5.2573e-16	4.0238e-15
1327.8806	51127.29	1.1476	0.1456	4.6217e-15	5.8620e-16	4.0272e-15
1327.9105	51135.19	0.8889	0.1282	3.5828e-15	5.1677e-16	4.0305e-15
1327.9404	51143.09	0.9681	0.1334	3.9051e-15	5.3827e-16	4.0337e-15
1327.9703	51151.00	1.0331	0.1377	4.1705e-15	5.5578e-16	4.0368e-15
1328.0002	51158.90	0.7449	0.1180	3.0092e-15	4.7676e-16	4.0397e-15
1328.0301	51166.81	1.0103	0.1377	4.0840e-15	5.5679e-16	4.0425e-15
1328.0601	51174.71	0.9132	0.1301	3.6941e-15	5.2629e-16	4.0452e-15
1328.0900	51182.62	0.9307	0.1315	3.7673e-15	5.3226e-16	4.0478e-15
1328.1199	51190.52	0.9782	0.1339	3.9619e-15	5.4226e-16	4.0502e-15
1328.1498	51198.43	1.0117	0.1388	4.1000e-15	5.6249e-16	4.0525e-15
1328.1797	51206.33	0.9751	0.1341	3.9537e-15	5.4365e-16	4.0546e-15
1328.2096	51214.23	0.8168	0.1241	3.3133e-15	5.0354e-16	4.0566e-15
1328.2395	51222.14	1.1520	0.1467	4.6754e-15	5.9527e-16	4.0584e-15
1328.2694	51230.04	0.9262	0.1311	3.7604e-15	5.3208e-16	4.0601e-15
1328.2993	51237.95	0.9475	0.1318	3.8485e-15	5.3546e-16	4.0616e-15
1328.3292	51245.85	0.9393	0.1313	3.8163e-15	5.3356e-16	4.0629e-15
1328.3591	51253.76	0.8924	0.1301	3.6266e-15	5.2858e-16	4.0641e-15
1328.3891	51261.66	0.8362	0.1241	3.3993e-15	5.0459e-16	4.0650e-15
1328.4190	51269.56	0.7153	0.1163	2.9082e-15	4.7295e-16	4.0658e-15
1328.4489	51277.47	0.8174	0.1228	3.3239e-15	4.9949e-16	4.0664e-15
1328.4788	51285.37	1.2640	0.1515	5.1404e-15	6.1623e-16	4.0668e-15
1328.5087	51293.28	1.1907	0.1472	4.8425e-15	5.9874e-16	4.0669e-15
1328.5386	51301.18	1.0575	0.1411	4.3007e-15	5.7381e-16	4.0670e-15
1328.5685	51309.09	1.1168	0.1429	4.5420e-15	5.8113e-16	4.0669e-15
1328.5984	51316.99	0.9709	0.1332	3.9487e-15	5.4187e-16	4.0669e-15
1328.6283	51324.89	1.1178	0.1427	4.5457e-15	5.8027e-16	4.0667e-15
1328.6582	51332.80	0.9994	0.1352	4.0640e-15	5.4963e-16	4.0666e-15
1328.6882	51340.70	0.8620	0.1270	3.5053e-15	5.1628e-16	4.0663e-15
1328.7181	51348.61	0.8643	0.1261	3.5144e-15	5.1283e-16	4.0661e-15
1328.7480	51356.51	0.8117	0.1239	3.3002e-15	5.0386e-16	4.0657e-15
1328.7779	51364.42	0.6248	0.1097	2.5402e-15	4.4593e-16	4.0654e-15
1328.8078	51372.32	0.9051	0.1287	3.6790e-15	5.2321e-16	4.0649e-15
1328.8377	51380.22	0.9439	0.1316	3.8363e-15	5.3475e-16	4.0645e-15
1328.8676	51388.13	0.8096	0.1240	3.2902e-15	5.0389e-16	4.0640e-15
1328.8975	51396.03	1.1383	0.1469	4.6254e-15	5.9692e-16	4.0634e-15
1328.9274	51403.94	1.2311	0.1503	5.0016e-15	6.1050e-16	4.0628e-15
1328.9573	51411.84	0.9014	0.1326	3.6616e-15	5.3849e-16	4.0621e-15
1328.9873	51419.75	1.0343	0.1376	4.2006e-15	5.5869e-16	4.0614e-15
1329.0172	51427.65	0.9105	0.1343	3.6972e-15	5.4525e-16	4.0607e-15
1329.0471	51435.56	0.9889	0.1352	4.0151e-15	5.4895e-16	4.0599e-15
1329.0770	51443.46	1.0049	0.1355	4.0791e-15	5.5005e-16	4.0591e-15
1329.1069	51451.36	0.8495	0.1271	3.4473e-15	5.1576e-16	4.0582e-15
1329.1368	51459.27	0.8137	0.1247	3.3014e-15	5.0612e-16	4.0573e-15
1329.1667	51467.17	0.8124	0.1257	3.2954e-15	5.0979e-16	4.0564e-15
1329.1966	51475.08	0.9486	0.1324	3.8471e-15	5.3698e-16	4.0554e-15
1329.2265	51482.98	1.1707	0.1478	4.7462e-15	5.9939e-16	4.0543e-15
1329.2565	51490.89	1.0002	0.1356	4.0539e-15	5.4958e-16	4.0533e-15
1329.2864	51498.79	1.1336	0.1440	4.5936e-15	5.8360e-16	4.0522e-15
1329.3163	51506.69	0.9697	0.1338	3.9284e-15	5.4189e-16	4.0510e-15
1329.3462	51514.60	1.2144	0.1488	4.9179e-15	6.0263e-16	4.0498e-15
1329.3761	51522.50	0.8485	0.1262	3.4351e-15	5.1077e-16	4.0486e-15
1329.4060	51530.41	0.9209	0.1302	3.7273e-15	5.2688e-16	4.0473e-15
1329.4359	51538.31	1.0512	0.1394	4.2531e-15	5.6385e-16	4.0460e-15
1329.4658	51546.22	0.9710	0.1336	3.9273e-15	5.4039e-16	4.0447e-15
1329.4957	51554.12	0.7035	0.1185	2.8445e-15	4.7895e-16	4.0433e-15
1329.5256	51562.02	0.7801	0.1211	3.1532e-15	4.8945e-16	4.0419e-15
1329.5556	51569.93	0.9817	0.1353	3.9664e-15	5.4666e-16	4.0405e-15
1329.5855	51577.83	1.1538	0.1453	4.6604e-15	5.8682e-16	4.0390e-15
1329.6154	51585.74	0.9451	0.1340	3.8159e-15	5.4087e-16	4.0375e-15
1329.6453	51593.64	0.6931	0.1207	2.7972e-15	4.8714e-16	4.0360e-15
1329.6752	51601.55	0.8536	0.1271	3.4438e-15	5.1286e-16	4.0344e-15
1329.7051	51609.45	0.8666	0.1268	3.4948e-15	5.1143e-16	4.0328e-15
1329.7350	51617.35	0.9400	0.1326	3.7895e-15	5.3464e-16	4.0312e-15
1329.7649	51625.26	1.0561	0.1401	4.2554e-15	5.6455e-16	4.0295e-15
1329.7948	51633.16	1.0110	0.1366	4.0721e-15	5.5033e-16	4.0278e-15
1329.8247	51641.07	0.8875	0.1306	3.5729e-15	5.2573e-16	4.0261e-15
1329.8546	51648.97	0.9430	0.1323	3.7951e-15	5.3243e-16	4.0243e-15
1329.8846	51656.88	1.0142	0.1371	4.0797e-15	5.5144e-16	4.0225e-15
1329.9145	51664.78	0.9525	0.1332	3.8298e-15	5.3552e-16	4.0207e-15
1329.9444	51672.69	0.6242	0.1130	2.5086e-15	4.5426e-16	4.0189e-15
1329.9743	51680.59	0.7859	0.1215	3.1572e-15	4.8796e-16	4.0170e-15
1330.0042	51688.49	1.0794	0.1412	4.3341e-15	5.6712e-16	4.0151e-15
1330.0341	51696.40	0.7874	0.1229	3.1600e-15	4.9325e-16	4.0132e-15
1330.0640	51704.30	1.0529	0.1396	4.2233e-15	5.6013e-16	4.0113e-15
1330.0939	51712.21	0.9494	0.1344	3.8065e-15	5.3884e-16	4.0093e-15
1330.1238	51720.11	0.9490	0.1333	3.8028e-15	5.3418e-16	4.0073e-15
1330.1537	51728.02	0.7119	0.1170	2.8514e-15	4.6844e-16	4.0053e-15
1330.1837	51735.92	1.0217	0.1379	4.0900e-15	5.5202e-16	4.0033e-15
1330.2136	51743.82	0.9078	0.1311	3.6323e-15	5.2447e-16	4.0012e-15
1330.2435	51751.73	0.8611	0.1285	3.4437e-15	5.1373e-16	3.9991e-15
1330.2734	51759.63	1.0798	0.1417	4.3159e-15	5.6637e-16	3.9970e-15
1330.3033	51767.54	1.0690	0.1421	4.2704e-15	5.6786e-16	3.9949e-15
1330.3332	51775.44	1.1449	0.1462	4.5712e-15	5.8355e-16	3.9928e-15
1330.3631	51783.35	0.9453	0.1331	3.7725e-15	5.3126e-16	3.9906e-15
1330.3930	51791.25	1.1591	0.1469	4.6228e-15	5.8575e-16	3.9884e-15
1330.4229	51799.15	0.9797	0.1364	3.9053e-15	5.4362e-16	3.9862e-15
1330.4528	51807.06	0.9552	0.1341	3.8057e-15	5.3416e-16	3.9840e-15
1330.4828	51814.96	0.9445	0.1331	3.7608e-15	5.2996e-16	3.9818e-15
1330.5127	51822.87	0.8633	0.1275	3.4354e-15	5.0739e-16	3.9795e-15
1330.5426	51830.77	0.7871	0.1302	3.1303e-15	5.1788e-16	3.9772e-15
1330.5725	51838.68	1.1966	0.1498	4.7562e-15	5.9542e-16	3.9749e-15
1330.6024	51846.58	1.0639	0.1413	4.2264e-15	5.6120e-16	3.9726e-15
1330.6323	51854.48	0.7904	0.1288	3.1382e-15	5.1121e-16	3.9703e-15
1330.6622	51862.39	1.1089	0.1443	4.4000e-15	5.7251e-16	3.9680e-15
1330.6921	51870.29	0.8914	0.1304	3.5349e-15	5.1703e-16	3.9656e-15
1330.7220	51878.20	0.7832	0.1222	3.1042e-15	4.8447e-16	3.9633e-15
1330.7520	51886.10	0.5607	0.1060	2.2210e-15	4.1991e-16	3.9609e-15
1330.7819	51894.01	0.6276	0.1103	2.4845e-15	4.3679e-16	3.9585e-15
1330.8118	51901.91	0.7563	0.1201	2.9921e-15	4.7509e-16	3.9561e-15
1330.8417	51909.81	0.6331	0.1217	2.5033e-15	4.8135e-16	3.9537e-15
1330.8716	51917.72	0.5738	0.1054	2.2672e-15	4.1641e-16	3.9513e-15
1330.9015	51925.62	0.6378	0.1123	2.5187e-15	4.4364e-16	3.9489e-15
1330.9314	51933.53	0.7345	0.1188	2.8986e-15	4.6883e-16	3.9464e-15
1330.9613	51941.43	0.8131	0.1246	3.2067e-15	4.9147e-16	3.9440e-15
1330.9912	51949.34	0.7849	0.1233	3.0937e-15	4.8584e-16	3.9415e-15
1331.0211	51957.24	0.6743	0.1153	2.6561e-15	4.5413e-16	3.9391e-15
1331.0511	51965.15	0.6500	0.1128	2.5588e-15	4.4402e-16	3.9366e-15
1331.0810	51973.05	0.5624	0.1071	2.2123e-15	4.2119e-16	3.9341e-15
1331.1109	51980.95	0.4460	0.0938	1.7535e-15	3.6898e-16	3.9316e-15
1331.1408	51988.86	0.5991	0.1091	2.3539e-15	4.2847e-16	3.9291e-15
1331.1707	51996.76	0.5930	0.1073	2.3286e-15	4.2130e-16	3.9266e-15
1331.2006	52004.67	0.7840	0.1234	3.0765e-15	4.8428e-16	3.9241e-15
1331.2305	52012.57	0.4895	0.1009	1.9198e-15	3.9585e-16	3.9216e-15
1331.2604	52020.48	0.7529	0.1204	2.9509e-15	4.7192e-16	3.9191e-15
1331.2903	52028.38	0.7328	0.1207	2.8701e-15	4.7268e-16	3.9166e-15
1331.3202	52036.28	0.7871	0.1234	3.0807e-15	4.8283e-16	3.9141e-15
1331.3501	52044.19	0.8555	0.1307	3.3464e-15	5.1117e-16	3.9116e-15
1331.3801	52052.09	0.9215	0.1330	3.6023e-15	5.2007e-16	3.9090e-15
1331.4100	52060.00	0.9585	0.1356	3.7442e-15	5.2991e-16	3.9065e-15
1331.4399	52067.90	0.8382	0.1288	3.2723e-15	5.0280e-16	3.9040e-15
1331.4698	52075.81	1.0103	0.1402	3.9418e-15	5.4694e-16	3.9015e-15
1331.4997	52083.71	0.7846	0.1243	3.0592e-15	4.8456e-16	3.8989e-15
1331.5296	52091.61	0.7212	0.1186	2.8102e-15	4.6225e-16	3.8964e-15
1331.5595	52099.52	0.9437	0.1354	3.6748e-15	5.2705e-16	3.8939e-15
1331.5894	52107.42	1.1690	0.1507	4.5490e-15	5.8637e-16	3.8914e-15
1331.6193	52115.33	1.0538	0.1428	4.0981e-15	5.5517e-16	3.8889e-15
1331.6492	52123.23	0.9460	0.1368	3.6763e-15	5.3155e-16	3.8864e-15
1331.6792	52131.14	1.1309	0.1473	4.3921e-15	5.7213e-16	3.8839e-15
1331.7091	52139.04	0.8270	0.1268	3.2101e-15	4.9204e-16	3.8814e-15
1331.7390	52146.94	1.1943	0.1512	4.6327e-15	5.8638e-16	3.8789e-15
1331.7689	52154.85	0.8780	0.1305	3.4034e-15	5.0576e-16	3.8764e-15
1331.7988	52162.75	1.0113	0.1408	3.9176e-15	5.4525e-16	3.8739e-15
1331.8287	52170.66	0.9147	0.1358	3.5413e-15	5.2591e-16	3.8714e-15
1331.8586	52178.56	1.1398	0.1486	4.4099e-15	5.7474e-16	3.8689e-15
1331.8885	52186.47	0.9704	0.1371	3.7519e-15	5.3021e-16	3.8665e-15
1331.9184	52194.37	0.9551	0.1361	3.6906e-15	5.2594e-16	3.8640e-15
1331.9484	52202.28	0.8013	0.1262	3.0941e-15	4.8751e-16	3.8615e-15
1331.9783	52210.18	0.9668	0.1377	3.7311e-15	5.3126e-16	3.8591e-15
1332.0082	52218.08	0.9202	0.1327	3.5491e-15	5.1182e-16	3.8567e-15
1332.0381	52225.99	0.8310	0.1291	3.2031e-15	4.9777e-16	3.8542e-15
1332.0680	52233.89	0.9641	0.1369	3.7137e-15	5.2749e-16	3.8518e-15
1332.0979	52241.80	0.7477	0.1214	2.8783e-15	4.6748e-16	3.8494e-15
1332.1278	52249.70	0.6843	0.1164	2.6326e-15	4.4789e-16	3.8470e-15
1332.1577	52257.61	0.9248	0.1344	3.5556e-15	5.1684e-16	3.8447e-15
1332.1876	52265.51	0.8009	0.1275	3.0775e-15	4.8974e-16	3.8423e-15
1332.2175	52273.41	0.9136	0.1338	3.5083e-15	5.1396e-16	3.8400e-15
1332.2475	52281.32	0.9265	0.1346	3.5555e-15	5.1670e-16	3.8376e-15
1332.2774	52289.22	0.8585	0.1299	3.2925e-15	4.9804e-16	3.8353e-15
1332.3073	52297.13	0.7588	0.1224	2.9084e-15	4.6927e-16	3.8330e-15
1332.3372	52305.03	0.7666	0.1231	2.9366e-15	4.7153e-16	3.8307e-15
1332.3671	52312.94	0.8477	0.1296	3.2452e-15	4.9607e-16	3.8284e-15
1332.3970	52320.84	0.7472	0.1219	2.8590e-15	4.6642e-16	3.8262e-15
1332.4269	52328.74	0.6251	0.1137	2.3905e-15	4.3493e-16	3.8239e-15
1332.4568	52336.65	0.6390	0.1142	2.4421e-15	4.3628e-16	3.8217e-15
1332.4867	52344.55	0.6550	0.1184	2.5019e-15	4.5205e-16	3.8195e-15
1332.5166	52352.46	0.5382	0.1048	2.0546e-15	3.9989e-16	3.8173e-15
1332.5466	52360.36	0.5562	0.1067	2.1221e-15	4.0722e-16	3.8152e-15
